action_record_id,personal_number,action_record_date,action_record_Time,aestination,transportation,departure,arrival,companion,companion_relationship,companion_count,companion_name,mask_usage,delflag,lastupdate
5086,T122460,2025-07-01,14:56:00,病院,自転車,茅野市,岡谷市,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
5087,T122460,2025-07-02,16:00:00,図書館,バス,茅野市,茅野市,TRUE,友人,0,吉田 和也,未着用,FALSE,2025-07-10 07:38:42
5088,T122460,2025-07-05,14:33:00,コンビニ,バス,富士見町,茅野市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5089,T122460,2025-07-07,17:15:00,駅,電車,岡谷市,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5090,T122460,2025-07-10,12:04:00,図書館,徒歩,富士見町,諏訪市,TRUE,友人,0,佐々木 美加子,常に着用,FALSE,2025-07-10 07:38:42
5091,10680,2025-07-01,13:33:00,図書館,電車,富士見町,岡谷市,FALSE,家族,0,高橋 陽子,時々着用,FALSE,2025-07-10 07:38:42
5092,10680,2025-07-02,08:25:00,飲食店,電車,岡谷市,諏訪市,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
5093,10680,2025-07-03,12:54:00,飲食店,徒歩,下諏訪町,諏訪市,TRUE,同僚,1,福田 充,時々着用,FALSE,2025-07-10 07:38:42
5094,10680,2025-07-04,10:08:00,大学,自転車,諏訪市,下諏訪町,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
5095,10680,2025-07-05,08:06:00,飲食店,自転車,富士見町,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5096,10680,2025-07-06,10:24:00,駅,自転車,諏訪市,下諏訪町,FALSE,,0,佐藤 学,時々着用,FALSE,2025-07-10 07:38:42
5097,10680,2025-07-08,14:40:00,病院,自転車,岡谷市,富士見町,FALSE,,0,高橋 桃子,時々着用,FALSE,2025-07-10 07:38:42
5098,10680,2025-07-09,08:45:00,自宅,電車,富士見町,岡谷市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5099,95743,2025-07-01,17:58:00,図書館,徒歩,茅野市,下諏訪町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
5100,95743,2025-07-02,09:01:00,コンビニ,自動車,下諏訪町,富士見町,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
5101,95743,2025-07-03,13:22:00,駅,バス,諏訪市,茅野市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5102,95743,2025-07-04,12:19:00,自宅,徒歩,茅野市,諏訪市,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
5103,95743,2025-07-05,14:40:00,自宅,徒歩,岡谷市,茅野市,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
5104,95743,2025-07-06,12:48:00,大学,電車,下諏訪町,下諏訪町,TRUE,友人,3,,未着用,FALSE,2025-07-10 07:38:42
5105,95743,2025-07-07,13:55:00,コンビニ,自動車,諏訪市,下諏訪町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5106,95743,2025-07-08,11:17:00,病院,バス,諏訪市,岡谷市,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
5107,95743,2025-07-09,08:58:00,図書館,バス,岡谷市,茅野市,FALSE,,2,山口 加奈,未着用,FALSE,2025-07-10 07:38:42
5108,95743,2025-07-10,14:36:00,大学,自動車,富士見町,諏訪市,TRUE,家族,0,鈴木 陽子,常に着用,FALSE,2025-07-10 07:38:42
5109,95434,2025-07-01,12:05:00,飲食店,自転車,富士見町,下諏訪町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
5110,95434,2025-07-02,14:07:00,病院,自転車,下諏訪町,下諏訪町,FALSE,家族,0,山口 陽一,未着用,FALSE,2025-07-10 07:38:42
5111,95434,2025-07-04,08:32:00,病院,自転車,岡谷市,富士見町,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
5112,95434,2025-07-05,12:02:00,大学,自動車,富士見町,岡谷市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5113,95434,2025-07-06,10:08:00,図書館,自動車,岡谷市,諏訪市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
5114,95434,2025-07-07,13:22:00,自宅,バス,諏訪市,茅野市,TRUE,,2,石川 美加子,未着用,FALSE,2025-07-10 07:38:42
5115,95434,2025-07-09,10:06:00,コンビニ,自転車,下諏訪町,茅野市,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
5116,95434,2025-07-10,10:07:00,図書館,電車,茅野市,茅野市,TRUE,,3,鈴木 淳,未着用,FALSE,2025-07-10 07:38:42
5117,T123469,2025-07-01,08:50:00,自宅,バス,富士見町,富士見町,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5118,T123469,2025-07-02,09:24:00,コンビニ,自動車,富士見町,下諏訪町,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5119,T123469,2025-07-03,10:01:00,自宅,徒歩,岡谷市,茅野市,TRUE,,3,福田 春香,時々着用,FALSE,2025-07-10 07:38:42
5120,T123469,2025-07-04,17:34:00,大学,電車,富士見町,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5121,T123469,2025-07-05,08:52:00,図書館,電車,岡谷市,下諏訪町,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5122,T123469,2025-07-06,14:30:00,駅,自動車,岡谷市,諏訪市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
5123,T123469,2025-07-08,10:28:00,飲食店,自転車,岡谷市,富士見町,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5124,T123469,2025-07-10,09:50:00,駅,自動車,下諏訪町,岡谷市,FALSE,友人,1,,未着用,FALSE,2025-07-10 07:38:42
5125,T124983,2025-07-04,15:11:00,病院,自動車,茅野市,茅野市,FALSE,家族,2,加藤 健一,未着用,FALSE,2025-07-10 07:38:42
5126,T124983,2025-07-05,16:05:00,駅,自動車,下諏訪町,下諏訪町,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
5127,T124983,2025-07-06,17:59:00,大学,自動車,富士見町,岡谷市,FALSE,,1,松本 拓真,常に着用,FALSE,2025-07-10 07:38:42
5128,T124983,2025-07-08,11:39:00,飲食店,電車,富士見町,下諏訪町,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
5129,T124983,2025-07-09,14:10:00,大学,自動車,岡谷市,岡谷市,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
5130,T124983,2025-07-10,14:44:00,コンビニ,徒歩,富士見町,諏訪市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5131,21745,2025-07-02,11:38:00,飲食店,バス,富士見町,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5132,21745,2025-07-03,11:46:00,病院,電車,富士見町,諏訪市,FALSE,,2,藤田 陽子,時々着用,FALSE,2025-07-10 07:38:42
5133,21745,2025-07-05,15:47:00,大学,電車,岡谷市,岡谷市,TRUE,同僚,2,,常に着用,FALSE,2025-07-10 07:38:42
5134,21745,2025-07-06,16:01:00,コンビニ,自転車,下諏訪町,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5135,21745,2025-07-07,08:20:00,飲食店,自転車,下諏訪町,諏訪市,TRUE,家族,0,林 太郎,常に着用,FALSE,2025-07-10 07:38:42
5136,21745,2025-07-09,09:25:00,大学,バス,富士見町,岡谷市,FALSE,家族,1,,時々着用,FALSE,2025-07-10 07:38:42
5137,21745,2025-07-10,09:29:00,大学,自動車,下諏訪町,下諏訪町,TRUE,,2,鈴木 七夏,未着用,FALSE,2025-07-10 07:38:42
5138,T125413,2025-07-01,12:49:00,自宅,バス,下諏訪町,岡谷市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5139,T125413,2025-07-02,14:04:00,飲食店,徒歩,茅野市,諏訪市,FALSE,,3,近藤 くみ子,常に着用,FALSE,2025-07-10 07:38:42
5140,T125413,2025-07-03,12:29:00,病院,自転車,岡谷市,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5141,T125413,2025-07-05,11:56:00,飲食店,バス,岡谷市,岡谷市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
5142,T125413,2025-07-06,11:26:00,大学,自動車,富士見町,諏訪市,FALSE,同僚,2,,未着用,FALSE,2025-07-10 07:38:42
5143,T125413,2025-07-07,09:50:00,駅,電車,岡谷市,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
5144,T125413,2025-07-08,12:16:00,飲食店,電車,富士見町,富士見町,FALSE,,1,小林 里佳,未着用,FALSE,2025-07-10 07:38:42
5145,T125413,2025-07-09,08:33:00,病院,自転車,茅野市,富士見町,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5146,T125413,2025-07-10,08:15:00,駅,自転車,諏訪市,諏訪市,FALSE,,3,前田 健一,未着用,FALSE,2025-07-10 07:38:42
5147,T122807,2025-07-01,15:07:00,コンビニ,バス,下諏訪町,富士見町,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5148,T122807,2025-07-02,08:32:00,飲食店,バス,富士見町,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5149,T122807,2025-07-03,08:16:00,病院,自動車,富士見町,茅野市,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
5150,T122807,2025-07-04,16:39:00,コンビニ,自転車,諏訪市,富士見町,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5151,T122807,2025-07-05,16:13:00,駅,電車,岡谷市,下諏訪町,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
5152,T122807,2025-07-06,13:12:00,コンビニ,バス,下諏訪町,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5153,T122807,2025-07-07,16:10:00,駅,自転車,諏訪市,諏訪市,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
5154,T125878,2025-07-01,16:35:00,コンビニ,自動車,諏訪市,諏訪市,TRUE,,0,山本 さゆり,時々着用,FALSE,2025-07-10 07:38:42
5155,T125878,2025-07-02,17:08:00,自宅,電車,諏訪市,富士見町,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
5156,T125878,2025-07-03,15:56:00,駅,徒歩,茅野市,茅野市,TRUE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
5157,T125878,2025-07-04,08:48:00,駅,バス,諏訪市,茅野市,TRUE,,0,中川 翔太,未着用,FALSE,2025-07-10 07:38:42
5158,T125878,2025-07-06,12:02:00,飲食店,自転車,下諏訪町,富士見町,TRUE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
5159,T125878,2025-07-07,11:56:00,自宅,電車,岡谷市,岡谷市,TRUE,同僚,1,小林 浩,未着用,FALSE,2025-07-10 07:38:42
5160,T125878,2025-07-08,10:16:00,コンビニ,自転車,岡谷市,岡谷市,TRUE,,0,佐藤 篤司,時々着用,FALSE,2025-07-10 07:38:42
5161,T125878,2025-07-09,16:17:00,大学,電車,諏訪市,富士見町,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
5162,T122159,2025-07-01,09:51:00,大学,自動車,茅野市,茅野市,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5163,T122159,2025-07-02,14:21:00,大学,徒歩,諏訪市,茅野市,TRUE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
5164,T122159,2025-07-03,17:51:00,コンビニ,自転車,富士見町,岡谷市,TRUE,同僚,2,伊藤 幹,常に着用,FALSE,2025-07-10 07:38:42
5165,T122159,2025-07-04,12:35:00,飲食店,自動車,諏訪市,下諏訪町,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
5166,T122159,2025-07-05,10:25:00,大学,徒歩,岡谷市,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5167,T122159,2025-07-06,13:00:00,コンビニ,自転車,岡谷市,諏訪市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5168,T122159,2025-07-07,09:28:00,病院,バス,茅野市,諏訪市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
5169,T122159,2025-07-08,15:25:00,コンビニ,バス,諏訪市,諏訪市,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
5170,T125655,2025-07-01,08:28:00,病院,電車,岡谷市,下諏訪町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5171,T125655,2025-07-02,16:26:00,図書館,バス,岡谷市,茅野市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5172,T125655,2025-07-03,13:22:00,病院,電車,下諏訪町,下諏訪町,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
5173,T125655,2025-07-04,13:18:00,飲食店,電車,諏訪市,諏訪市,TRUE,,1,鈴木 裕美子,未着用,FALSE,2025-07-10 07:38:42
5174,T125655,2025-07-05,17:57:00,病院,徒歩,下諏訪町,茅野市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5175,T125655,2025-07-08,09:02:00,コンビニ,自転車,茅野市,富士見町,FALSE,家族,2,,時々着用,FALSE,2025-07-10 07:38:42
5176,T125655,2025-07-10,16:52:00,コンビニ,電車,岡谷市,諏訪市,TRUE,,0,山田 里佳,時々着用,FALSE,2025-07-10 07:38:42
5177,T122860,2025-07-01,12:28:00,自宅,徒歩,富士見町,諏訪市,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5178,T122860,2025-07-02,15:29:00,自宅,徒歩,岡谷市,下諏訪町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
5179,T122860,2025-07-03,10:06:00,図書館,バス,富士見町,富士見町,TRUE,同僚,2,佐藤 裕美子,未着用,FALSE,2025-07-10 07:38:42
5180,T122860,2025-07-04,11:33:00,大学,自動車,茅野市,下諏訪町,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
5181,T122860,2025-07-07,10:36:00,大学,電車,下諏訪町,岡谷市,FALSE,,0,井上 千代,常に着用,FALSE,2025-07-10 07:38:42
5182,T122860,2025-07-08,14:06:00,病院,電車,富士見町,岡谷市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5183,T122860,2025-07-09,08:35:00,駅,電車,岡谷市,富士見町,TRUE,,0,井上 加奈,時々着用,FALSE,2025-07-10 07:38:42
5184,T122860,2025-07-10,09:28:00,図書館,自動車,茅野市,諏訪市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5185,14918,2025-07-02,16:45:00,図書館,自転車,富士見町,富士見町,FALSE,,0,中村 亮介,時々着用,FALSE,2025-07-10 07:38:42
5186,14918,2025-07-07,11:44:00,大学,電車,富士見町,岡谷市,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5187,14918,2025-07-08,12:51:00,大学,バス,茅野市,富士見町,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
5188,14918,2025-07-10,13:56:00,大学,自転車,諏訪市,諏訪市,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
5189,T124634,2025-07-02,14:17:00,病院,自転車,下諏訪町,茅野市,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
5190,T124634,2025-07-03,08:41:00,大学,電車,下諏訪町,岡谷市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5191,T124634,2025-07-04,12:52:00,飲食店,徒歩,岡谷市,下諏訪町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5192,T124634,2025-07-05,14:32:00,飲食店,自転車,岡谷市,下諏訪町,FALSE,友人,0,小川 さゆり,時々着用,FALSE,2025-07-10 07:38:42
5193,T124634,2025-07-07,14:42:00,飲食店,電車,下諏訪町,下諏訪町,FALSE,同僚,2,,時々着用,FALSE,2025-07-10 07:38:42
5194,T124634,2025-07-08,09:58:00,大学,徒歩,下諏訪町,富士見町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5195,T124634,2025-07-09,17:58:00,コンビニ,バス,茅野市,茅野市,FALSE,,0,鈴木 幹,時々着用,FALSE,2025-07-10 07:38:42
5196,T124634,2025-07-10,15:05:00,図書館,自動車,茅野市,下諏訪町,FALSE,家族,3,吉田 千代,未着用,FALSE,2025-07-10 07:38:42
5197,T123540,2025-07-01,08:57:00,大学,徒歩,下諏訪町,富士見町,FALSE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
5198,T123540,2025-07-02,13:36:00,自宅,徒歩,下諏訪町,岡谷市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5199,T123540,2025-07-04,17:27:00,飲食店,バス,下諏訪町,諏訪市,FALSE,,1,池田 くみ子,時々着用,FALSE,2025-07-10 07:38:42
5200,T123540,2025-07-06,10:53:00,駅,自転車,富士見町,下諏訪町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5201,T123540,2025-07-07,11:49:00,病院,バス,岡谷市,下諏訪町,FALSE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
5202,T123540,2025-07-10,16:26:00,飲食店,自転車,茅野市,下諏訪町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
5203,69674,2025-07-01,16:00:00,コンビニ,徒歩,下諏訪町,岡谷市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5204,69674,2025-07-03,17:56:00,コンビニ,電車,岡谷市,下諏訪町,TRUE,家族,0,中川 あすか,時々着用,FALSE,2025-07-10 07:38:42
5205,69674,2025-07-04,11:08:00,病院,徒歩,岡谷市,富士見町,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
5206,69674,2025-07-06,16:51:00,コンビニ,徒歩,下諏訪町,諏訪市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
5207,69674,2025-07-07,12:14:00,コンビニ,徒歩,富士見町,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5208,69674,2025-07-08,11:07:00,駅,自動車,富士見町,富士見町,FALSE,友人,1,坂本 明美,未着用,FALSE,2025-07-10 07:38:42
5209,69674,2025-07-10,14:07:00,自宅,バス,茅野市,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5210,T125943,2025-07-02,14:55:00,コンビニ,徒歩,茅野市,諏訪市,FALSE,家族,0,山本 桃子,時々着用,FALSE,2025-07-10 07:38:42
5211,T125943,2025-07-03,08:13:00,駅,自動車,諏訪市,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5212,T125943,2025-07-04,16:16:00,駅,自動車,岡谷市,諏訪市,TRUE,同僚,0,山本 浩,常に着用,FALSE,2025-07-10 07:38:42
5213,T125943,2025-07-05,10:25:00,病院,自動車,茅野市,岡谷市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5214,T125943,2025-07-08,13:50:00,飲食店,バス,茅野市,諏訪市,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
5215,T125943,2025-07-09,15:35:00,コンビニ,自動車,茅野市,岡谷市,FALSE,,2,伊藤 陽一,時々着用,FALSE,2025-07-10 07:38:42
5216,T125943,2025-07-10,16:49:00,大学,バス,茅野市,下諏訪町,FALSE,友人,0,鈴木 翼,常に着用,FALSE,2025-07-10 07:38:42
5217,T123250,2025-07-02,14:00:00,病院,自動車,茅野市,下諏訪町,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
5218,T123250,2025-07-04,11:29:00,大学,バス,茅野市,富士見町,TRUE,家族,1,,時々着用,FALSE,2025-07-10 07:38:42
5219,T123250,2025-07-06,15:37:00,大学,自転車,諏訪市,岡谷市,FALSE,同僚,0,森 学,未着用,FALSE,2025-07-10 07:38:42
5220,T123250,2025-07-07,14:29:00,自宅,自転車,富士見町,富士見町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
5221,T123250,2025-07-08,13:35:00,飲食店,自転車,諏訪市,諏訪市,FALSE,友人,1,,未着用,FALSE,2025-07-10 07:38:42
5222,T123250,2025-07-09,08:41:00,自宅,自動車,下諏訪町,下諏訪町,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
5223,T123250,2025-07-10,16:24:00,大学,バス,諏訪市,岡谷市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
5224,T125752,2025-07-01,09:20:00,飲食店,自転車,茅野市,茅野市,TRUE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
5225,T125752,2025-07-02,15:31:00,図書館,徒歩,富士見町,諏訪市,FALSE,,1,山本 智也,未着用,FALSE,2025-07-10 07:38:42
5226,T125752,2025-07-03,10:11:00,大学,バス,茅野市,富士見町,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
5227,T125752,2025-07-04,09:42:00,コンビニ,徒歩,下諏訪町,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5228,T125752,2025-07-05,16:27:00,自宅,電車,富士見町,下諏訪町,TRUE,家族,2,,未着用,FALSE,2025-07-10 07:38:42
5229,T125752,2025-07-06,10:11:00,自宅,自転車,諏訪市,諏訪市,FALSE,友人,3,,時々着用,FALSE,2025-07-10 07:38:42
5230,T125752,2025-07-07,15:22:00,飲食店,電車,茅野市,富士見町,FALSE,同僚,2,中村 洋介,時々着用,FALSE,2025-07-10 07:38:42
5231,T125752,2025-07-09,13:56:00,駅,自転車,富士見町,茅野市,FALSE,,0,中村 直子,常に着用,FALSE,2025-07-10 07:38:42
5232,T125752,2025-07-10,11:59:00,飲食店,自動車,諏訪市,岡谷市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
5233,53422,2025-07-01,16:43:00,自宅,自動車,茅野市,諏訪市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5234,53422,2025-07-02,15:59:00,駅,自転車,富士見町,茅野市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5235,53422,2025-07-05,11:05:00,病院,徒歩,富士見町,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5236,53422,2025-07-07,17:58:00,駅,自転車,茅野市,富士見町,TRUE,,2,松田 直子,時々着用,FALSE,2025-07-10 07:38:42
5237,53422,2025-07-08,09:21:00,コンビニ,バス,下諏訪町,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5238,53422,2025-07-09,13:17:00,駅,電車,茅野市,富士見町,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
5239,53422,2025-07-10,17:31:00,病院,電車,岡谷市,富士見町,TRUE,同僚,3,井上 結衣,未着用,FALSE,2025-07-10 07:38:42
5240,T124123,2025-07-02,16:53:00,病院,自動車,岡谷市,下諏訪町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
5241,T124123,2025-07-03,12:26:00,大学,バス,富士見町,下諏訪町,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
5242,T124123,2025-07-04,11:02:00,飲食店,電車,下諏訪町,茅野市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
5243,T124123,2025-07-06,15:04:00,駅,自転車,岡谷市,下諏訪町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5244,T124123,2025-07-07,10:28:00,飲食店,徒歩,諏訪市,茅野市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
5245,T124123,2025-07-10,12:31:00,コンビニ,徒歩,富士見町,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5246,T125328,2025-07-01,10:24:00,飲食店,自動車,富士見町,諏訪市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
5247,T125328,2025-07-03,16:41:00,大学,電車,下諏訪町,茅野市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
5248,T125328,2025-07-06,09:40:00,大学,バス,茅野市,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
5249,T125328,2025-07-07,15:32:00,病院,バス,諏訪市,下諏訪町,TRUE,家族,0,山崎 香織,常に着用,FALSE,2025-07-10 07:38:42
5250,T125328,2025-07-08,14:51:00,図書館,バス,富士見町,下諏訪町,TRUE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
5251,T125328,2025-07-09,12:34:00,大学,自転車,下諏訪町,諏訪市,TRUE,,3,阿部 結衣,未着用,FALSE,2025-07-10 07:38:42
5252,T125328,2025-07-10,16:41:00,飲食店,電車,富士見町,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
5253,11849,2025-07-02,16:27:00,病院,バス,岡谷市,下諏訪町,FALSE,,3,山崎 陽子,時々着用,FALSE,2025-07-10 07:38:42
5254,11849,2025-07-04,10:13:00,コンビニ,電車,諏訪市,茅野市,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
5255,11849,2025-07-05,08:53:00,自宅,徒歩,富士見町,岡谷市,FALSE,友人,0,井上 千代,未着用,FALSE,2025-07-10 07:38:42
5256,11849,2025-07-06,15:58:00,図書館,電車,富士見町,富士見町,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
5257,11849,2025-07-07,12:23:00,コンビニ,電車,富士見町,茅野市,FALSE,同僚,2,佐々木 美加子,未着用,FALSE,2025-07-10 07:38:42
